wall_time,cam_index,rtp_seq,network_ms
15:16:06.971,1,12882,18102.3560
15:16:06.972,2,35108,16142.3647
15:16:06.977,0,28865,8038.1686
15:16:06.989,2,35119,16126.3907
15:16:06.993,1,12893,18069.9756
15:16:07.020,0,28874,8025.9487
15:16:07.025,1,12905,18079.6570
15:16:07.035,2,35131,16128.2180
15:16:07.051,0,28883,8042.2263
15:16:07.074,1,12916,18067.2643
15:16:07.077,2,35143,16123.4655
15:16:07.097,0,28892,8041.9560
15:16:07.121,1,12927,18092.7689
15:16:07.121,2,35154,16121.4316
15:16:07.142,0,28902,8032.6130
15:16:07.156,1,12937,18098.6583
15:16:07.216,0,28912,8077.8695
15:16:07.216,2,35166,16192.3092
15:16:07.217,1,12948,18100.6153
15:16:07.220,0,28921,8051.2067
15:16:07.221,2,35177,16148.4179
15:16:07.236,1,12959,18068.2999
15:16:07.236,2,35189,16124.2157
15:16:07.253,0,28930,8039.0350
15:16:07.276,1,12973,18086.8953
15:16:07.279,2,35200,16105.2396
15:16:07.296,0,28939,8040.7430
15:16:07.328,2,35213,16140.3134
15:16:07.328,1,12984,18100.5300
15:16:07.340,0,28948,8034.4205
15:16:07.346,1,12995,18083.1529
15:16:07.357,2,35224,16126.8802
15:16:07.402,0,28957,8062.3848
15:16:07.403,1,13006,18084.8025
15:16:07.403,2,35237,16111.3267
15:16:07.421,0,28967,8051.0776
15:16:07.436,1,13017,18088.3118
