abs_time,cam,rtp_seq
1777726067.828223,2,25106
1777726067.828243,2,25107
1777726067.828264,2,25108
1777726067.828286,2,25109
1777726067.833740,1,31656
1777726067.833778,1,31657
1777726067.833807,1,31658
1777726067.833831,1,31659
1777726067.833854,1,31660
1777726067.833877,1,31661
1777726067.833899,1,31662
1777726067.833921,1,31663
1777726067.833953,1,31664
1777726067.833975,1,31665
1777726067.833997,1,31666
1777726067.835555,0,16510
1777726067.835594,0,16511
1777726067.835623,0,16512
1777726067.835646,0,16513
1777726067.835669,0,16514
1777726067.835691,0,16515
1777726067.835713,0,16516
1777726067.835735,0,16517
1777726067.835756,0,16518
1777726067.835778,0,16519
1777726067.869407,2,25110
1777726067.869438,2,25111
1777726067.869465,2,25112
1777726067.869489,2,25113
1777726067.869511,2,25114
1777726067.869533,2,25115
1777726067.869555,2,25116
1777726067.869576,2,25117
1777726067.869597,2,25118
1777726067.869618,2,25119
1777726067.869639,2,25120
1777726067.875489,1,31667
1777726067.875528,1,31668
1777726067.875556,1,31669
1777726067.875580,1,31670
1777726067.875603,1,31671
1777726067.875625,1,31672
1777726067.875647,1,31673
1777726067.875670,1,31674
1777726067.875691,1,31675
1777726067.875713,1,31676
1777726067.875734,1,31677
1777726067.875757,1,31678
1777726067.880969,0,16520
1777726067.881013,0,16521
1777726067.881043,0,16522
1777726067.881068,0,16523
1777726067.881093,0,16524
1777726067.881118,0,16525
1777726067.881143,0,16526
1777726067.881166,0,16527
1777726067.881190,0,16528
1777726067.881215,0,16529
1777726067.911431,2,25121
1777726067.911463,2,25122
1777726067.911489,2,25123
1777726067.911512,2,25124
1777726067.911533,2,25125
1777726067.911556,2,25126
1777726067.911578,2,25127
1777726067.911600,2,25128
1777726067.911621,2,25129
1777726067.911647,2,25130
1777726067.911670,2,25131
1777726067.917566,1,31679
1777726067.917605,1,31680
1777726067.917631,1,31681
1777726067.917655,1,31682
1777726067.917678,1,31683
1777726067.917700,1,31684
1777726067.917722,1,31685
1777726067.917744,1,31686
1777726067.917766,1,31687
1777726067.917787,1,31688
1777726067.917809,1,31689
1777726067.917831,1,31690
1777726067.921816,0,16530
1777726067.921853,0,16531
1777726067.921879,0,16532
1777726067.921903,0,16533
1777726067.921940,0,16534
1777726067.921968,0,16535
1777726067.921993,0,16536
1777726067.922018,0,16537
1777726067.922042,0,16538
1777726067.943500,2,25132
1777726067.943530,2,25133
1777726067.943556,2,25134
1777726067.943579,2,25135
1777726067.943601,2,25136
1777726067.943623,2,25137
1777726067.943644,2,25138
1777726067.943666,2,25139
1777726067.943687,2,25140
1777726067.943709,2,25141
1777726067.943731,2,25142
1777726067.949167,1,31691
1777726067.949195,1,31692
1777726067.949219,1,31693
1777726067.949243,1,31694
1777726067.949265,1,31695
1777726067.949287,1,31696
1777726067.949308,1,31697
1777726067.949329,1,31698
1777726067.949350,1,31699
1777726067.949373,1,31700
1777726067.949394,1,31701
1777726067.949416,1,31702
1777726067.962886,0,16539
1777726067.962917,0,16540
1777726067.962961,0,16541
1777726067.962985,0,16542
1777726067.963007,0,16543
1777726067.963030,0,16544
1777726067.963052,0,16545
1777726067.963073,0,16546
1777726067.963094,0,16547
1777726067.963115,0,16548
1777726067.989678,2,25143
1777726067.989711,2,25144
1777726067.989736,2,25145
1777726067.989759,2,25146
1777726067.989782,2,25147
1777726067.989804,2,25148
1777726067.989832,2,25149
1777726067.989855,2,25150
1777726067.989878,2,25151
1777726067.989901,2,25152
1777726067.989922,2,25153
1777726067.989964,2,25154
1777726067.989986,2,25155
1777726067.990008,2,25156
1777726067.993603,1,31703
1777726067.993643,1,31704
1777726067.993670,1,31705
1777726067.993696,1,31706
1777726067.993720,1,31707
1777726067.993746,1,31708
1777726067.993771,1,31709
1777726067.993798,1,31710
1777726067.993827,1,31711
1777726067.993850,1,31712
1777726067.993874,1,31713
1777726067.995024,0,16549
1777726067.995050,0,16550
1777726067.995073,0,16551
1777726067.995095,0,16552
1777726067.995119,0,16553
1777726067.995140,0,16554
1777726067.995162,0,16555
1777726067.995182,0,16556
1777726067.995203,0,16557
1777726067.995224,0,16558
1777726067.995246,0,16559
1777726068.030115,2,25157
1777726068.030146,2,25158
1777726068.030171,2,25159
1777726068.030194,2,25160
1777726068.030216,2,25161
1777726068.030238,2,25162
1777726068.030261,2,25163
1777726068.030282,2,25164
1777726068.030303,2,25165
1777726068.030325,2,25166
1777726068.035393,1,31714
1777726068.035433,1,31715
1777726068.035461,1,31716
1777726068.035486,1,31717
1777726068.035508,1,31718
1777726068.035529,1,31719
1777726068.035552,1,31720
1777726068.035574,1,31721
1777726068.035595,1,31722
1777726068.035616,1,31723
1777726068.035637,1,31724
1777726068.040506,0,16560
1777726068.040536,0,16561
1777726068.040561,0,16562
1777726068.040582,0,16563
1777726068.040605,0,16564
1777726068.040628,0,16565
1777726068.040652,0,16566
1777726068.040674,0,16567
1777726068.040701,0,16568
1777726068.040722,0,16569
1777726068.040744,0,16570
1777726068.071726,2,25167
1777726068.071788,2,25168
1777726068.071827,2,25169
1777726068.071854,2,25170
1777726068.071877,2,25171
1777726068.071900,2,25172
1777726068.071934,2,25173
1777726068.071966,2,25174
1777726068.071989,2,25175
1777726068.072011,2,25176
1777726068.077044,1,31725
1777726068.077085,1,31726
1777726068.077111,1,31727
1777726068.077136,1,31728
1777726068.077158,1,31729
1777726068.077179,1,31730
1777726068.077201,1,31731
1777726068.077223,1,31732
1777726068.077245,1,31733
1777726068.081317,0,16571
1777726068.081357,0,16572
1777726068.081383,0,16573
1777726068.081407,0,16574
1777726068.081431,0,16575
1777726068.081454,0,16576
1777726068.081476,0,16577
1777726068.081497,0,16578
1777726068.081519,0,16579
1777726068.103366,2,25177
1777726068.103402,2,25178
1777726068.103427,2,25179
1777726068.103450,2,25180
1777726068.103473,2,25181
1777726068.103496,2,25182
1777726068.103519,2,25183
1777726068.103542,2,25184
1777726068.103566,2,25185
1777726068.103589,2,25186
1777726068.103611,2,25187
1777726068.103633,2,25188
1777726068.109016,1,31734
1777726068.109055,1,31735
1777726068.109084,1,31736
1777726068.109109,1,31737
1777726068.109132,1,31738
1777726068.109154,1,31739
1777726068.109177,1,31740
1777726068.109199,1,31741
1777726068.109220,1,31742
1777726068.109242,1,31743
1777726068.109264,1,31744
1777726068.122082,0,16580
1777726068.122120,0,16581
1777726068.122149,0,16582
1777726068.122173,0,16583
1777726068.122196,0,16584
1777726068.122219,0,16585
1777726068.122240,0,16586
1777726068.122264,0,16587
1777726068.122286,0,16588
1777726068.122309,0,16589
1777726068.148682,2,25189
1777726068.148714,2,25190
1777726068.148740,2,25191
1777726068.148763,2,25192
1777726068.148786,2,25193
1777726068.148808,2,25194
1777726068.148829,2,25195
1777726068.148852,2,25196
1777726068.148874,2,25197
1777726068.148896,2,25198
1777726068.148916,2,25199
1777726068.153600,1,31745
1777726068.153629,1,31746
1777726068.153652,1,31747
1777726068.153675,1,31748
1777726068.153697,1,31749
1777726068.153719,1,31750
1777726068.153741,1,31751
1777726068.153763,1,31752
1777726068.153784,1,31753
1777726068.153807,1,31754
1777726068.153829,1,31755
1777726068.163065,0,16590
1777726068.163094,0,16591
1777726068.163118,0,16592
1777726068.163142,0,16593
1777726068.163163,0,16594
1777726068.163190,0,16595
1777726068.163212,0,16596
1777726068.163234,0,16597
1777726068.163254,0,16598
1777726068.163275,0,16599
1777726068.163298,0,16600
1777726068.188973,2,25200
1777726068.189004,2,25201
1777726068.189028,2,25202
1777726068.189051,2,25203
1777726068.189073,2,25204
1777726068.189095,2,25205
1777726068.189117,2,25206
1777726068.189140,2,25207
1777726068.189161,2,25208
1777726068.189184,2,25209
1777726068.195010,0,16601
1777726068.195043,0,16602
1777726068.195070,0,16603
1777726068.195095,0,16604
1777726068.195121,0,16605
1777726068.195146,0,16606
1777726068.195175,0,16607
1777726068.195197,0,16608
1777726068.195221,0,16609
1777726068.195244,0,16610
1777726068.195266,0,16611
1777726068.195289,0,16612
1777726068.195512,1,31756
1777726068.195549,1,31757
1777726068.195575,1,31758
1777726068.195600,1,31759
1777726068.195623,1,31760
1777726068.195646,1,31761
1777726068.195668,1,31762
1777726068.195690,1,31763
1777726068.195713,1,31764
1777726068.195735,1,31765
1777726068.231530,2,25210
1777726068.231572,2,25211
1777726068.231601,2,25212
1777726068.231627,2,25213
1777726068.231651,2,25214
1777726068.231675,2,25215
1777726068.231699,2,25216
1777726068.231723,2,25217
1777726068.231746,2,25218
1777726068.231769,2,25219
1777726068.231792,2,25220
1777726068.237387,1,31766
1777726068.237426,1,31767
1777726068.237453,1,31768
1777726068.237478,1,31769
1777726068.237500,1,31770
1777726068.237522,1,31771
1777726068.237545,1,31772
1777726068.237566,1,31773
1777726068.237588,1,31774
1777726068.237609,1,31775
1777726068.237630,1,31776
1777726068.239525,0,16613
1777726068.239556,0,16614
1777726068.239580,0,16615
1777726068.239604,0,16616
1777726068.239627,0,16617
1777726068.239650,0,16618
1777726068.239673,0,16619
1777726068.239695,0,16620
1777726068.239718,0,16621
1777726068.239741,0,16622
1777726068.239763,0,16623
1777726068.263654,2,25221
1777726068.263686,2,25222
1777726068.263712,2,25223
1777726068.263735,2,25224
1777726068.263757,2,25225
1777726068.263780,2,25226
1777726068.263802,2,25227
1777726068.263824,2,25228
1777726068.263845,2,25229
1777726068.263866,2,25230
1777726068.268832,1,31777
1777726068.268864,1,31778
1777726068.268889,1,31779
1777726068.268913,1,31780
1777726068.268947,1,31781
1777726068.268969,1,31782
1777726068.268991,1,31783
1777726068.269012,1,31784
1777726068.269033,1,31785
1777726068.281609,0,16624
1777726068.281640,0,16625
1777726068.281665,0,16626
1777726068.281687,0,16627
1777726068.281710,0,16628
1777726068.281732,0,16629
1777726068.281753,0,16630
1777726068.281774,0,16631
1777726068.281796,0,16632
1777726068.281818,0,16633
1777726068.281840,0,16634
1777726068.308685,2,25231
1777726068.308716,2,25232
1777726068.308741,2,25233
1777726068.308764,2,25234
1777726068.308786,2,25235
1777726068.308807,2,25236
1777726068.308828,2,25237
1777726068.308850,2,25238
1777726068.308872,2,25239
1777726068.331813,0,16635
1777726068.331951,0,16636
1777726068.332163,0,16637
1777726068.332191,0,16638
1777726068.332215,0,16639
1777726068.332237,0,16640
1777726068.332260,0,16641
1777726068.332282,0,16642
1777726068.332305,0,16643
1777726068.332329,0,16644
1777726068.332351,0,16645
1777726068.332375,0,16646
1777726068.332397,0,16647
1777726068.332419,0,16648
1777726068.332441,0,16649
1777726068.332464,0,16650
1777726068.332486,0,16651
1777726068.332508,0,16652
1777726068.332532,0,16653
1777726068.332556,0,16654
1777726068.332580,0,16655
1777726068.332602,0,16656
1777726068.332624,0,16657
1777726068.332648,0,16658
1777726068.332671,0,16659
1777726068.332694,0,16660
1777726068.332716,0,16661
1777726068.332738,0,16662
1777726068.332759,0,16663
1777726068.332780,0,16664
1777726068.332802,0,16665
1777726068.332825,0,16666
1777726068.332847,0,16667
1777726068.332869,0,16668
1777726068.332890,0,16669
1777726068.332914,0,16670
1777726068.332944,0,16671
1777726068.332969,0,16672
1777726068.332992,0,16673
1777726068.333014,0,16674
1777726068.333036,0,16675
1777726068.333058,0,16676
1777726068.333079,0,16677
1777726068.333102,0,16678
1777726068.333124,0,16679
1777726068.333147,0,16680
1777726068.333170,0,16681
1777726068.333192,0,16682
1777726068.333215,0,16683
1777726068.333238,0,16684
1777726068.333262,0,16685
1777726068.333284,0,16686
1777726068.333305,0,16687
1777726068.333328,0,16688
1777726068.333350,0,16689
1777726068.333403,0,16690
1777726068.333428,0,16691
1777726068.333446,0,16692
1777726068.333464,0,16693
1777726068.333482,0,16694
1777726068.333497,0,16695
1777726068.333513,0,16696
1777726068.333528,0,16697
1777726068.333542,0,16698
1777726068.333558,0,16699
1777726068.348411,1,31786
1777726068.348544,1,31787
1777726068.348875,1,31788
1777726068.348909,1,31789
1777726068.348950,1,31790
1777726068.348977,1,31791
1777726068.348997,1,31792
1777726068.349017,1,31793
1777726068.349038,1,31794
1777726068.349059,1,31795
1777726068.349080,1,31796
1777726068.349100,1,31797
1777726068.349120,1,31798
1777726068.349141,1,31799
1777726068.349161,1,31800
1777726068.349181,1,31801
1777726068.349201,1,31802
1777726068.349221,1,31803
1777726068.349242,1,31804
1777726068.349262,1,31805
1777726068.349284,1,31806
1777726068.349305,1,31807
1777726068.349326,1,31808
1777726068.349347,1,31809
1777726068.349367,1,31810
1777726068.349385,1,31811
1777726068.349398,1,31812
1777726068.349410,1,31813
1777726068.349422,1,31814
1777726068.349434,1,31815
1777726068.349447,1,31816
1777726068.349459,1,31817
1777726068.349472,1,31818
1777726068.349485,1,31819
1777726068.349497,1,31820
1777726068.349510,1,31821
1777726068.349522,1,31822
1777726068.349535,1,31823
1777726068.349547,1,31824
1777726068.349559,1,31825
1777726068.349571,1,31826
1777726068.349584,1,31827
1777726068.349596,1,31828
1777726068.349609,1,31829
1777726068.349622,1,31830
1777726068.349634,1,31831
1777726068.349646,1,31832
1777726068.349658,1,31833
1777726068.349671,1,31834
1777726068.349682,1,31835
1777726068.349695,1,31836
1777726068.349706,1,31837
1777726068.349719,1,31838
1777726068.349731,1,31839
1777726068.349744,1,31840
1777726068.349756,1,31841
1777726068.349770,1,31842
1777726068.349789,1,31843
1777726068.349803,1,31844
1777726068.349816,1,31845
1777726068.349829,1,31846
1777726068.349841,1,31847
1777726068.349854,1,31848
1777726068.349866,1,31849
1777726068.349879,1,31850
1777726068.349891,1,31851
1777726068.349904,1,31852
1777726068.349917,1,31853
1777726068.349935,1,31854
1777726068.349948,1,31855
1777726068.349961,1,31856
1777726068.349973,1,31857
1777726068.349986,1,31858
1777726068.349999,1,31859
1777726068.350011,1,31860
1777726068.350024,1,31861
1777726068.350036,1,31862
1777726068.350049,1,31863
1777726068.350062,1,31864
1777726068.350074,1,31865
1777726068.350087,1,31866
1777726068.350100,1,31867
1777726068.350113,1,31868
1777726068.350125,1,31869
1777726068.350137,1,31870
1777726068.350149,1,31871
1777726068.350161,1,31872
1777726068.350175,1,31873
1777726068.350187,1,31874
1777726068.350199,1,31875
1777726068.350212,1,31876
1777726068.350224,1,31877
1777726068.350236,1,31878
1777726068.350248,1,31879
1777726068.350260,1,31880
1777726068.350272,1,31881
1777726068.350285,1,31882
1777726068.350297,1,31883
1777726068.350310,1,31884
1777726068.350321,1,31885
1777726068.350333,1,31886
1777726068.350347,1,31887
1777726068.350358,1,31888
1777726068.350370,1,31889
1777726068.350383,1,31890
1777726068.350395,1,31891
1777726068.350407,1,31892
1777726068.350419,1,31893
1777726068.350431,1,31894
1777726068.350442,1,31895
1777726068.350455,1,31896
1777726068.350467,1,31897
1777726068.350479,1,31898
1777726068.350492,1,31899
1777726068.350506,1,31900
1777726068.350518,1,31901
1777726068.350530,1,31902
1777726068.350543,1,31903
1777726068.350555,1,31904
1777726068.350568,1,31905
1777726068.350581,1,31906
1777726068.350593,1,31907
1777726068.350605,1,31908
1777726068.350618,1,31909
1777726068.350630,1,31910
1777726068.350642,1,31911
1777726068.350655,1,31912
1777726068.350666,1,31913
1777726068.350678,1,31914
1777726068.350690,1,31915
1777726068.350702,1,31916
1777726068.350715,1,31917
1777726068.350727,1,31918
1777726068.350739,1,31919
1777726068.350752,1,31920
1777726068.350764,1,31921
1777726068.350781,1,31922
1777726068.350793,1,31923
1777726068.350805,1,31924
1777726068.350820,1,31925
1777726068.359249,0,16700
1777726068.359270,0,16701
1777726068.359287,0,16702
1777726068.359303,0,16703
1777726068.359319,0,16704
1777726068.359334,0,16705
1777726068.359348,0,16706
1777726068.359364,0,16707
1777726068.359380,0,16708
1777726068.362915,2,25240
1777726068.362977,2,25241
1777726068.363067,2,25242
1777726068.363081,2,25243
1777726068.363098,2,25244
1777726068.363110,2,25245
1777726068.363120,2,25246
1777726068.363130,2,25247
1777726068.363139,2,25248
1777726068.363154,2,25249
1777726068.363163,2,25250
1777726068.363173,2,25251
1777726068.363183,2,25252
1777726068.363192,2,25253
1777726068.363202,2,25254
1777726068.363211,2,25255
1777726068.363221,2,25256
1777726068.363230,2,25257
1777726068.363240,2,25258
1777726068.363249,2,25259
1777726068.363258,2,25260
1777726068.363267,2,25261
1777726068.363276,2,25262
1777726068.363286,2,25263
1777726068.363295,2,25264
1777726068.363304,2,25265
1777726068.363314,2,25266
1777726068.363323,2,25267
1777726068.363332,2,25268
1777726068.363342,2,25269
1777726068.363351,2,25270
1777726068.363360,2,25271
1777726068.363369,2,25272
1777726068.363379,2,25273
1777726068.363388,2,25274
1777726068.363397,2,25275
1777726068.363406,2,25276
1777726068.363415,2,25277
1777726068.363425,2,25278
1777726068.363434,2,25279
1777726068.363443,2,25280
1777726068.363452,2,25281
1777726068.363461,2,25282
1777726068.363470,2,25283
1777726068.363479,2,25284
1777726068.363488,2,25285
1777726068.363497,2,25286
1777726068.363506,2,25287
1777726068.363515,2,25288
1777726068.363525,2,25289
1777726068.363533,2,25290
1777726068.363543,2,25291
1777726068.363551,2,25292
1777726068.363561,2,25293
1777726068.363570,2,25294
1777726068.363579,2,25295
1777726068.363588,2,25296
1777726068.363598,2,25297
1777726068.363607,2,25298
1777726068.363616,2,25299
1777726068.363625,2,25300
1777726068.363634,2,25301
1777726068.363643,2,25302
1777726068.363653,2,25303
1777726068.363662,2,25304
1777726068.363672,2,25305
1777726068.363681,2,25306
1777726068.363690,2,25307
1777726068.363700,2,25308
1777726068.363710,2,25309
1777726068.363719,2,25310
1777726068.363728,2,25311
1777726068.363738,2,25312
1777726068.363747,2,25313
1777726068.363757,2,25314
1777726068.363766,2,25315
1777726068.363775,2,25316
1777726068.363784,2,25317
1777726068.363793,2,25318
1777726068.363803,2,25319
1777726068.363812,2,25320
1777726068.382117,1,31926
1777726068.382170,1,31927
1777726068.382221,1,31928
1777726068.382261,1,31929
1777726068.382298,1,31930
1777726068.382334,1,31931
1777726068.382355,1,31932
1777726068.382375,1,31933
1777726068.382394,1,31934
1777726068.382414,1,31935
1777726068.382434,1,31936
1777726068.387665,2,25321
1777726068.387698,2,25322
1777726068.387721,2,25323
1777726068.387742,2,25324
1777726068.387761,2,25325
1777726068.387780,2,25326
1777726068.387799,2,25327
1777726068.387816,2,25328
1777726068.387833,2,25329
1777726068.387850,2,25330
1777726068.395999,1,31937
1777726068.396022,1,31938
1777726068.396042,1,31939
1777726068.396061,1,31940
1777726068.396080,1,31941
1777726068.396099,1,31942
1777726068.396117,1,31943
1777726068.396135,1,31944
1777726068.396154,1,31945
1777726068.396173,1,31946
1777726068.399990,0,16709
1777726068.400026,0,16710
1777726068.400054,0,16711
1777726068.400079,0,16712
1777726068.400102,0,16713
1777726068.400124,0,16714
1777726068.400146,0,16715
1777726068.400167,0,16716
1777726068.400189,0,16717
1777726068.428615,2,25331
1777726068.428657,2,25332
1777726068.428686,2,25333
1777726068.428709,2,25334
1777726068.428732,2,25335
1777726068.428756,2,25336
1777726068.428778,2,25337
1777726068.428801,2,25338
1777726068.428823,2,25339
1777726068.436718,1,31947
1777726068.436745,1,31948
1777726068.436767,1,31949
1777726068.436787,1,31950
1777726068.436806,1,31951
1777726068.436825,1,31952
1777726068.436844,1,31953
1777726068.436862,1,31954
1777726068.436881,1,31955
1777726068.436899,1,31956
1777726068.440910,0,16718
1777726068.440955,0,16719
1777726068.440984,0,16720
1777726068.441007,0,16721
1777726068.441031,0,16722
1777726068.441053,0,16723
1777726068.441076,0,16724
1777726068.441100,0,16725
1777726068.441123,0,16726
1777726068.441146,0,16727
1777726068.469515,2,25340
1777726068.469560,2,25341
1777726068.469589,2,25342
1777726068.469614,2,25343
1777726068.469638,2,25344
1777726068.469661,2,25345
1777726068.469684,2,25346
1777726068.469707,2,25347
1777726068.469731,2,25348
1777726068.469754,2,25349
1777726068.477360,1,31957
1777726068.477383,1,31958
1777726068.477403,1,31959
1777726068.477422,1,31960
1777726068.477441,1,31961
1777726068.477460,1,31962
1777726068.477480,1,31963
1777726068.477498,1,31964
1777726068.477518,1,31965
1777726068.477537,1,31966
1777726068.482968,0,16728
1777726068.483001,0,16729
1777726068.483027,0,16730
1777726068.483054,0,16731
1777726068.483077,0,16732
1777726068.483100,0,16733
1777726068.483122,0,16734
1777726068.483148,0,16735
1777726068.483173,0,16736
1777726068.483197,0,16737
1777726068.483222,0,16738
1777726068.511282,2,25350
1777726068.511328,2,25351
1777726068.511359,2,25352
1777726068.511386,2,25353
1777726068.511411,2,25354
1777726068.511433,2,25355
1777726068.511455,2,25356
1777726068.511479,2,25357
1777726068.511502,2,25358
1777726068.514619,0,16739
1777726068.514661,0,16740
1777726068.514689,0,16741
1777726068.514712,0,16742
1777726068.514734,0,16743
1777726068.514756,0,16744
1777726068.514778,0,16745
1777726068.514799,0,16746
1777726068.514821,0,16747
1777726068.514843,0,16748
1777726068.518048,1,31967
1777726068.518075,1,31968
1777726068.518098,1,31969
1777726068.518118,1,31970
1777726068.518138,1,31971
1777726068.518157,1,31972
1777726068.518178,1,31973
1777726068.518197,1,31974
1777726068.518217,1,31975
1777726068.518235,1,31976
1777726068.543431,2,25359
1777726068.543469,2,25360
1777726068.543512,2,25361
1777726068.543540,2,25362
1777726068.543564,2,25363
1777726068.543588,2,25364
1777726068.543611,2,25365
1777726068.543633,2,25366
1777726068.543655,2,25367
1777726068.543677,2,25368
1777726068.549264,1,31977
1777726068.549337,1,31978
1777726068.549397,1,31979
1777726068.549454,1,31980
1777726068.549505,1,31981
1777726068.549565,1,31982
1777726068.549623,1,31983
1777726068.549681,1,31984
1777726068.549737,1,31985
1777726068.549795,1,31986
1777726068.559495,0,16749
1777726068.559526,0,16750
1777726068.559561,0,16751
1777726068.559589,0,16752
1777726068.559614,0,16753
1777726068.559633,0,16754
1777726068.559652,0,16755
1777726068.559670,0,16756
1777726068.559688,0,16757
1777726068.559706,0,16758
1777726068.588863,2,25369
1777726068.588906,2,25370
1777726068.588970,2,25371
1777726068.589001,2,25372
1777726068.589025,2,25373
1777726068.589049,2,25374
1777726068.589072,2,25375
1777726068.589094,2,25376
1777726068.589115,2,25377
1777726068.589138,2,25378
1777726068.593743,1,31987
1777726068.593774,1,31988
1777726068.593801,1,31989
1777726068.593836,1,31990
1777726068.593867,1,31991
1777726068.593889,1,31992
1777726068.593914,1,31993
1777726068.593946,1,31994
1777726068.593969,1,31995
1777726068.593993,1,31996
1777726068.601700,0,16759
1777726068.601738,0,16760
1777726068.601765,0,16761
1777726068.601789,0,16762
1777726068.601812,0,16763
1777726068.601835,0,16764
1777726068.601858,0,16765
1777726068.601879,0,16766
1777726068.601900,0,16767
1777726068.601935,0,16768
1777726068.629692,2,25379
1777726068.629730,2,25380
1777726068.629757,2,25381
1777726068.629781,2,25382
1777726068.629805,2,25383
1777726068.629828,2,25384
1777726068.629853,2,25385
1777726068.629886,2,25386
1777726068.629917,2,25387
1777726068.630231,2,25388
1777726068.635132,1,31997
1777726068.635149,1,31998
1777726068.635161,1,31999
1777726068.635172,1,32000
1777726068.635182,1,32001
1777726068.635192,1,32002
1777726068.635201,1,32003
1777726068.635211,1,32004
1777726068.635221,1,32005
1777726068.643218,0,16769
1777726068.643249,0,16770
1777726068.643274,0,16771
1777726068.643298,0,16772
1777726068.643320,0,16773
1777726068.643342,0,16774
1777726068.643364,0,16775
1777726068.643387,0,16776
1777726068.643409,0,16777
1777726068.643433,0,16778
1777726068.643457,0,16779
1777726068.671613,2,25389
1777726068.671651,2,25390
1777726068.671683,2,25391
1777726068.671710,2,25392
1777726068.671735,2,25393
1777726068.671760,2,25394
1777726068.671786,2,25395
1777726068.671825,2,25396
1777726068.671866,2,25397
1777726068.671898,2,25398
1777726068.671932,2,25399
1777726068.675668,0,16780
1777726068.675696,0,16781
1777726068.675718,0,16782
1777726068.675738,0,16783
1777726068.675758,0,16784
1777726068.675778,0,16785
1777726068.675799,0,16786
1777726068.675819,0,16787
1777726068.675838,0,16788
1777726068.675857,0,16789
1777726068.675877,0,16790
1777726068.675898,0,16791
1777726068.677324,1,32006
1777726068.677342,1,32007
1777726068.677358,1,32008
1777726068.677372,1,32009
1777726068.677387,1,32010
1777726068.677400,1,32011
1777726068.677413,1,32012
1777726068.677425,1,32013
1777726068.677438,1,32014
1777726068.677452,1,32015
1777726068.677466,1,32016
1777726068.703723,2,25400
1777726068.703753,2,25401
1777726068.703777,2,25402
1777726068.703800,2,25403
1777726068.703826,2,25404
1777726068.703848,2,25405
1777726068.703871,2,25406
1777726068.703892,2,25407
1777726068.703913,2,25408
1777726068.703954,2,25409
1777726068.708736,1,32017
1777726068.708765,1,32018
1777726068.708789,1,32019
1777726068.708812,1,32020
1777726068.708833,1,32021
1777726068.708855,1,32022
1777726068.708876,1,32023
1777726068.708898,1,32024
1777726068.708919,1,32025
1777726068.708961,1,32026
1777726068.720205,0,16792
1777726068.720226,0,16793
1777726068.720244,0,16794
1777726068.720265,0,16795
1777726068.720289,0,16796
1777726068.720309,0,16797
1777726068.720323,0,16798
1777726068.720336,0,16799
1777726068.720348,0,16800
1777726068.720361,0,16801
1777726068.720376,0,16802
1777726068.748164,2,25410
1777726068.748231,2,25411
1777726068.748267,2,25412
1777726068.748298,2,25413
1777726068.748324,2,25414
1777726068.748349,2,25415
1777726068.748372,2,25416
1777726068.748398,2,25417
1777726068.748425,2,25418
1777726068.748451,2,25419
1777726068.750261,1,32027
1777726068.750300,1,32028
1777726068.750327,1,32029
1777726068.750350,1,32030
1777726068.750372,1,32031
1777726068.750393,1,32032
1777726068.750414,1,32033
1777726068.750434,1,32034
1777726068.750455,1,32035
1777726068.750475,1,32036
1777726068.761873,0,16803
1777726068.761897,0,16804
1777726068.761914,0,16805
1777726068.761937,0,16806
1777726068.761952,0,16807
1777726068.761966,0,16808
1777726068.761979,0,16809
1777726068.761992,0,16810
1777726068.762005,0,16811
1777726068.762019,0,16812
1777726068.762032,0,16813
1777726068.790115,2,25420
1777726068.790160,2,25421
1777726068.790191,2,25422
1777726068.790216,2,25423
1777726068.790239,2,25424
1777726068.790263,2,25425
1777726068.790285,2,25426
1777726068.790306,2,25427
1777726068.790328,2,25428
1777726068.795060,1,32037
1777726068.795099,1,32038
1777726068.795125,1,32039
1777726068.795148,1,32040
1777726068.795169,1,32041
1777726068.795190,1,32042
1777726068.795211,1,32043
1777726068.795232,1,32044
1777726068.795253,1,32045
1777726068.795274,1,32046
1777726068.795297,1,32047
1777726068.803599,0,16814
1777726068.803619,0,16815
1777726068.803632,0,16816
1777726068.803645,0,16817
1777726068.803656,0,16818
1777726068.803667,0,16819
1777726068.803678,0,16820
1777726068.803689,0,16821
1777726068.803699,0,16822
1777726068.803710,0,16823
1777726068.803722,0,16824
1777726068.803735,0,16825
1777726068.830646,2,25429
1777726068.830693,2,25430
1777726068.830724,2,25431
1777726068.830748,2,25432
1777726068.830770,2,25433
1777726068.830791,2,25434
1777726068.830814,2,25435
1777726068.830835,2,25436
1777726068.830857,2,25437
1777726068.835890,1,32048
1777726068.835998,1,32049
1777726068.836061,1,32050
1777726068.836095,1,32051
1777726068.836123,1,32052
1777726068.836149,1,32053
1777726068.836173,1,32054
1777726068.836197,1,32055
1777726068.836221,1,32056
1777726068.836244,1,32057
1777726068.836326,0,16826
1777726068.836351,0,16827
1777726068.836370,0,16828
1777726068.836387,0,16829
1777726068.836403,0,16830
1777726068.836420,0,16831
1777726068.836435,0,16832
1777726068.836450,0,16833
1777726068.836465,0,16834
1777726068.836481,0,16835
1777726068.836496,0,16836
1777726068.836511,0,16837
1777726068.872288,2,25438
1777726068.872321,2,25439
1777726068.872357,2,25440
1777726068.872381,2,25441
1777726068.872404,2,25442
1777726068.872426,2,25443
1777726068.872448,2,25444
1777726068.872471,2,25445
1777726068.872493,2,25446
1777726068.872515,2,25447
1777726068.872537,2,25448
1777726068.877137,1,32058
1777726068.877170,1,32059
