wall_time,cam_index,decoder_ms
15:16:10.973,0,10915.2313
15:16:10.978,1,1897.9009
15:16:10.980,2,3759.3054
15:16:10.986,0,10896.2156
15:16:10.996,1,1863.1527
15:16:11.000,2,3764.2989
15:16:11.057,0,10923.8870
15:16:11.057,1,1903.5869
15:16:11.058,2,3779.1029
15:16:11.065,0,10882.3533
15:16:11.078,1,1884.2474
15:16:11.081,2,3752.4904
15:16:11.117,0,10890.0621
15:16:11.118,1,1876.1082
15:16:11.123,2,3765.2707
15:16:11.145,0,10886.8832
15:16:11.175,1,1903.9591
15:16:11.175,2,3772.4029
15:16:11.181,0,10888.5550
15:16:11.194,2,3757.0286
15:16:11.199,1,1882.7892
15:16:11.247,0,10911.3691
15:16:11.251,1,1901.3326
15:16:11.253,2,3653.3017
15:16:11.262,0,10871.8502
15:16:11.273,1,1878.6931
15:16:11.278,2,3662.2294
15:16:11.327,1,1890.9284
15:16:11.327,0,10908.4965
15:16:11.330,2,3704.8465
15:16:11.336,0,10773.3346
15:16:11.354,2,3722.4875
15:16:11.358,1,1718.5728
15:16:11.381,0,10799.5327
15:16:11.399,1,1740.2873
15:16:11.402,2,3764.2166
15:16:11.448,0,10863.0955
15:16:11.449,1,1782.5609
15:16:11.449,2,3740.3319
15:16:11.621,0,11024.0245
15:16:11.625,0,11006.8928
15:16:11.634,0,10975.1239
15:16:11.647,1,1970.8114
15:16:11.652,2,3929.5561
15:16:11.661,1,1947.7028
15:16:11.666,2,3903.0183
15:16:11.666,0,10963.8771
15:16:11.666,1,1910.4985
15:16:11.673,2,3876.6986
15:16:11.673,1,1870.7517
15:16:11.677,0,10947.2041
15:16:11.680,2,3844.8989
15:16:11.681,1,1845.3617
15:16:11.685,0,10867.8381
15:16:11.688,1,1812.8479
15:16:11.688,2,3808.5780
15:16:11.695,2,3779.9830
15:16:11.738,0,10915.3327
15:16:11.739,2,3767.8594
15:16:11.739,1,1818.4453
15:16:11.746,0,10870.5458
15:16:11.754,2,3755.8812
15:16:11.759,1,1811.9557
15:16:11.791,0,10900.2425
15:16:11.803,1,1808.3097
15:16:11.803,2,3756.7116
15:16:11.827,0,10883.0980
15:16:11.853,2,3780.3884
15:16:11.853,1,1814.0927
15:16:11.866,0,10889.4400
15:16:11.874,1,1798.6109
15:16:11.881,2,3751.2154
15:16:11.900,0,10870.5435
15:16:11.914,2,3756.1973
15:16:11.920,1,1811.2695
15:16:11.968,0,10918.2992
15:16:11.975,1,1804.1795
15:16:11.976,2,3786.0664
15:16:11.984,0,10880.2512
15:16:11.992,1,1788.0740
15:16:12.004,2,3767.7741
15:16:12.042,0,10906.8716
15:16:12.045,1,1810.9386
15:16:12.045,2,3765.6528
15:16:12.058,0,10877.5612
15:16:12.076,2,3738.7971
15:16:12.091,1,1825.7839
15:16:12.105,0,10892.6672
15:16:12.121,2,3768.1478
15:16:12.121,1,1809.7910
15:16:12.157,0,10901.7878
15:16:12.158,1,1797.3458
15:16:12.164,2,3769.0037
15:16:12.186,0,10889.5138
15:16:12.228,1,1835.7045
15:16:12.235,0,10868.9619
15:16:12.235,2,3729.4516
15:16:12.240,1,1803.1847
15:16:12.243,2,3715.1418
15:16:12.263,0,10891.7384
15:16:12.288,1,1804.4868
15:16:12.288,2,3742.1945
15:16:12.311,0,10862.4713
15:16:12.318,1,1797.7991
15:16:12.318,2,3697.5336
15:16:12.381,0,10782.6149
15:16:12.383,2,3759.2791
15:16:12.383,1,1818.8616
15:16:12.387,0,10774.2123
15:16:12.395,2,3751.5470
15:16:12.395,1,1787.5177
15:16:12.422,0,10806.4990
15:16:12.451,2,3770.5065
15:16:12.451,1,1825.8317
15:16:12.471,1,1791.3501
15:16:12.479,2,3746.9754
15:16:12.554,0,10889.9020
15:16:12.560,1,1847.4187
15:16:12.560,0,10880.2290
15:16:12.561,2,3805.1600
15:16:12.568,2,3770.5595
15:16:12.569,0,10884.4140
15:16:12.569,1,1811.7236
15:16:12.578,0,10859.2218
15:16:12.617,1,1832.0506
15:16:12.619,2,3791.1417
15:16:12.625,0,10880.3418
15:16:12.631,1,1800.9386
15:16:12.649,2,3770.5249
15:16:12.673,0,10902.0712
15:16:12.676,1,1789.3000
15:16:12.682,2,3753.4651
15:16:12.711,0,10895.3711
15:16:12.725,2,3767.7918
15:16:12.728,1,1812.0685
15:16:12.748,0,10888.5354
15:16:12.762,2,3760.6869
15:16:12.763,1,1789.7761
15:16:12.778,0,10855.9282
15:16:12.790,1,1798.4134
15:16:12.800,2,3770.9723
15:16:12.830,0,10900.9374
15:16:12.835,1,1782.7781
15:16:12.841,2,3760.6667
15:16:12.865,0,10887.9655
15:16:12.890,2,3756.9661
15:16:12.890,1,1815.2223
15:16:12.910,0,10870.7470
15:16:12.919,2,3761.4380
15:16:12.938,1,1824.8388
15:16:12.941,0,10880.0152
15:16:12.954,1,1784.1044
15:16:12.959,2,3761.9658
15:16:12.993,0,10903.2800
15:16:12.999,1,1804.7080
15:16:13.007,2,3765.6044
15:16:13.024,0,10888.3764
15:16:13.054,2,3779.4296
15:16:13.059,1,1813.1478
15:16:13.064,0,10884.8461
15:16:13.079,2,3757.4011
15:16:13.082,1,1813.7191
15:16:13.118,0,10879.2309
15:16:13.122,1,1798.6968
15:16:13.122,2,3770.6815
15:16:13.163,0,10910.9949
15:16:13.165,1,1810.7659
15:16:13.166,2,3771.4547
15:16:13.178,0,10882.5865
15:16:13.213,1,1818.1307
15:16:13.220,2,3780.4211
15:16:13.223,0,10878.9520
15:16:13.241,1,1796.5399
15:16:13.242,2,3583.2886
15:16:13.277,0,10895.8172
15:16:13.288,1,1659.6093
15:16:13.288,2,3609.0350
15:16:13.332,0,10920.8223
15:16:13.332,1,1675.4934
15:16:13.337,2,3651.7078
15:16:13.344,0,10801.5756
15:16:13.357,1,1696.5878
15:16:13.362,2,3648.9226
15:16:13.390,0,10829.4736
15:16:13.403,2,3684.9705
15:16:13.418,1,1748.5597
15:16:13.437,0,10871.0462
15:16:13.444,1,1770.4338
15:16:13.445,2,3686.3105
15:16:13.571,0,10991.3366
15:16:13.575,0,10949.7818
15:16:13.662,0,10970.0630
15:16:13.688,0,10990.0635
15:16:13.694,0,10948.2647
15:16:13.700,0,10921.0933
15:16:13.706,0,10862.6120
15:16:13.713,1,2030.1950
15:16:13.718,1,1983.5201
15:16:13.724,1,1970.3836
15:16:13.729,1,1930.0755
15:16:13.745,0,10894.9343
15:16:13.759,1,1909.8062
15:16:13.801,1,1930.7281
15:16:13.801,0,10898.0022
15:16:13.826,0,10890.1168
15:16:13.842,1,1926.6762
15:16:13.860,0,10881.1871
15:16:13.878,1,1907.2777
15:16:13.904,0,10892.2958
15:16:13.919,1,1931.1930
15:16:13.961,0,10905.3910
15:16:13.962,1,1922.5129
15:16:13.987,0,10883.1058
15:16:14.000,1,1912.8333
15:16:14.017,0,10875.8319
15:16:14.041,1,1924.1079
15:16:14.072,0,10871.7176
15:16:14.080,1,1926.4325
15:16:14.104,0,10887.9217
15:16:14.126,1,1902.4055
15:16:14.147,0,10886.3484
15:16:14.158,1,1922.7013
15:16:14.180,0,10877.6044
15:16:14.198,1,1913.4473
15:16:14.245,0,10906.8746
15:16:14.251,1,1937.3829
15:16:14.266,0,10868.8662
15:16:14.272,1,1893.9228
15:16:14.305,0,10886.3575
15:16:14.320,1,1928.3746
15:16:14.351,0,10717.9674
15:16:14.356,1,1909.7642
15:16:14.379,0,10725.5168
15:16:14.405,1,1937.8641
15:16:14.419,0,10724.6196
15:16:14.431,1,1875.9827
15:16:14.477,1,1910.9063
15:16:14.567,1,1954.3324
15:16:14.583,1,1955.5327
15:16:14.592,1,1920.2578
15:16:14.595,0,10896.2557
15:16:14.599,0,10893.6916
15:16:14.603,0,10869.5771
15:16:14.608,0,10869.2261
