wall_time,cam_index,pipeline_ms
11:32:07.921,1,14119.5807
11:32:07.927,1,14118.6559
11:32:07.928,2,14126.8131
11:32:07.935,1,14087.8572
11:32:07.935,2,14126.7298
11:32:07.984,2,14166.8471
11:32:07.985,1,14117.0182
11:32:07.998,1,14078.0839
11:32:08.004,2,14179.9104
11:32:08.053,1,14107.7016
11:32:08.057,2,14209.7176
11:32:08.073,1,14040.0761
11:32:08.078,2,14210.8071
11:32:08.121,2,14201.6188
11:32:08.121,1,14084.1426
11:32:08.259,2,14314.0043
11:32:08.259,1,14166.9270
11:32:08.268,1,14162.2492
11:32:08.296,2,14262.7025
