wall_time,cam,rtp_seq,passthrough_ms,dropped_packets
16:43:15.089,2,40285,0.887,0
16:43:15.090,1,51834,0.508,0
16:43:15.090,1,51835,0.336,0
16:43:15.090,2,40286,1.682,0
16:43:15.091,2,40287,0.828,0
16:43:15.091,1,51836,0.503,0
16:43:15.091,1,51837,0.553,0
16:43:15.091,1,51838,0.225,0
16:43:15.121,1,51839,0.203,0
16:43:15.122,1,51843,0.119,3
16:43:15.122,1,51844,0.227,0
16:43:15.125,0,36968,0.192,2
16:43:15.125,0,36969,0.288,0
16:43:15.125,0,36970,0.302,0
16:43:15.126,0,36972,0.333,1
16:43:15.126,0,36976,0.188,3
16:43:15.126,0,36977,0.254,0
16:43:15.126,0,36978,0.078,0
16:43:15.126,0,36979,0.048,0
16:43:15.126,0,36980,0.059,0
16:43:15.130,2,40288,0.167,0
16:43:15.130,2,40289,0.392,0
16:43:15.130,2,40291,0.239,1
16:43:15.130,2,40292,0.283,0
16:43:15.157,0,36983,0.171,2
16:43:15.157,0,36984,0.472,0
16:43:15.157,0,36985,0.300,0
16:43:15.157,0,36986,0.479,0
16:43:15.157,0,36987,0.211,0
16:43:15.158,0,36988,0.392,0
16:43:15.158,0,36989,0.197,0
16:43:15.158,0,36990,0.201,0
16:43:15.158,0,36991,0.151,0
16:43:15.158,0,36992,0.201,0
16:43:15.158,0,36993,0.071,0
16:43:15.158,0,36994,0.146,0
16:43:15.159,0,36995,0.138,0
16:43:15.159,0,36996,0.155,0
16:43:15.159,0,36997,0.157,0
16:43:15.162,2,40293,0.137,0
16:43:15.162,2,40294,0.225,0
16:43:15.162,2,40295,0.216,0
16:43:15.162,2,40296,0.184,0
16:43:15.162,2,40297,0.195,0
16:43:15.162,2,40298,0.244,0
16:43:15.163,1,51845,0.124,0
16:43:15.163,1,51846,0.231,0
16:43:15.163,1,51847,0.193,0
16:43:15.163,1,51848,0.180,0
16:43:15.163,1,51849,0.167,0
16:43:15.163,1,51850,0.141,0
16:43:15.200,0,36998,0.604,0
16:43:15.201,0,36999,1.167,0
16:43:15.202,0,37000,1.844,0
16:43:15.202,0,37001,1.539,0
16:43:15.202,0,37002,1.290,0
16:43:15.203,0,37004,0.581,1
16:43:15.203,0,37005,0.682,0
16:43:15.204,2,40299,0.425,0
16:43:15.204,0,37006,1.445,0
16:43:15.204,0,37007,1.437,0
16:43:15.205,2,40300,0.513,0
16:43:15.205,0,37008,1.178,0
16:43:15.205,0,37009,0.283,0
16:43:15.205,2,40301,1.154,0
16:43:15.206,2,40302,0.783,0
16:43:15.206,0,37010,0.273,0
16:43:15.206,2,40303,0.702,0
16:43:15.206,0,37011,0.483,0
16:43:15.208,1,51852,0.300,1
16:43:15.208,1,51854,0.493,1
16:43:15.209,1,51855,0.417,0
16:43:15.209,1,51856,0.586,0
16:43:15.209,1,51857,0.524,0
16:43:15.243,0,37013,0.132,1
16:43:15.243,0,37015,0.198,1
16:43:15.243,0,37016,0.130,0
16:43:15.243,0,37017,0.152,0
16:43:15.243,0,37018,0.092,0
16:43:15.244,0,37019,0.114,0
16:43:15.244,0,37020,0.134,0
16:43:15.244,0,37021,0.127,0
16:43:15.245,0,37023,0.118,1
16:43:15.245,0,37025,0.078,1
16:43:15.245,0,37026,0.070,0
16:43:15.245,2,40304,0.220,0
16:43:15.246,2,40305,0.448,0
16:43:15.246,2,40307,0.258,1
16:43:15.246,2,40308,0.304,0
16:43:15.249,1,51859,0.170,1
16:43:15.249,1,51860,0.262,0
16:43:15.250,1,51862,0.095,1
16:43:15.250,1,51863,0.185,0
16:43:15.285,0,37028,0.495,1
16:43:15.286,0,37034,0.231,5
16:43:15.286,0,37037,0.214,2
16:43:15.286,0,37038,0.281,0
16:43:15.286,0,37039,0.295,0
16:43:15.286,0,37040,0.241,0
16:43:15.286,0,37041,0.146,0
16:43:15.295,2,40309,0.573,0
16:43:15.295,2,40310,0.970,0
16:43:15.296,2,40311,0.777,0
16:43:15.296,2,40312,0.963,0
16:43:15.297,2,40314,0.723,1
16:43:15.297,2,40315,0.973,0
16:43:15.298,2,40316,0.840,0
16:43:15.298,2,40317,0.671,0
16:43:15.298,1,51864,0.681,0
16:43:15.298,2,40318,0.401,0
16:43:15.299,1,51865,0.906,0
16:43:15.299,2,40319,0.287,0
16:43:15.299,2,40320,0.126,0
16:43:15.299,1,51866,1.304,0
16:43:15.299,2,40321,0.287,0
16:43:15.299,2,40322,0.061,0
16:43:15.299,1,51868,0.674,1
16:43:15.300,1,51869,0.535,0
16:43:15.300,2,40323,0.171,0
16:43:15.300,2,40324,0.186,0
16:43:15.300,1,51870,0.263,0
16:43:15.300,1,51871,0.216,0
16:43:15.300,2,40325,0.526,0
16:43:15.301,1,51872,0.279,0
16:43:15.301,2,40326,0.471,0
16:43:15.301,2,40327,0.266,0
16:43:15.301,1,51873,0.408,0
16:43:15.301,2,40328,0.559,0
16:43:15.302,1,51874,0.472,0
16:43:15.302,2,40329,0.741,0
16:43:15.302,1,51875,0.775,0
16:43:15.302,2,40331,0.559,1
16:43:15.302,1,51876,0.556,0
16:43:15.302,2,40332,0.639,0
16:43:15.302,1,51877,0.354,0
16:43:15.303,2,40333,0.696,0
16:43:15.303,2,40335,0.368,1
16:43:15.303,1,51878,0.370,0
16:43:15.303,2,40336,0.381,0
16:43:15.303,2,40337,0.389,0
16:43:15.303,1,51879,0.203,0
16:43:15.303,1,51880,0.167,0
16:43:15.303,2,40338,0.552,0
16:43:15.304,2,40339,0.705,0
16:43:15.304,2,40341,0.302,1
16:43:15.304,1,51881,0.653,0
16:43:15.304,2,40342,0.466,0
16:43:15.304,1,51884,0.593,2
16:43:15.304,1,51885,0.691,0
16:43:15.305,1,51886,0.765,0
16:43:15.305,1,51887,0.688,0
16:43:15.305,2,40343,1.394,0
16:43:15.306,2,40347,1.156,3
16:43:15.306,1,51888,1.767,0
16:43:15.307,2,40348,1.903,0
16:43:15.307,2,40350,1.596,1
16:43:15.308,1,51889,2.385,0
16:43:15.308,2,40352,0.876,1
16:43:15.308,2,40357,0.439,4
16:43:15.309,2,40361,0.426,3
16:43:15.309,1,51892,1.472,2
16:43:15.309,2,40362,0.703,0
16:43:15.309,1,51896,0.862,3
16:43:15.310,1,51897,0.854,0
16:43:15.310,2,40364,0.967,1
16:43:15.310,1,51898,0.599,0
16:43:15.310,2,40365,0.927,0
16:43:15.310,1,51899,0.515,0
16:43:15.310,1,51900,0.733,0
16:43:15.310,2,40366,0.634,0
16:43:15.310,1,51901,0.360,0
16:43:15.311,1,51902,0.402,0
16:43:15.311,1,51903,0.386,0
16:43:15.311,2,40369,0.678,2
16:43:15.311,1,51904,0.385,0
16:43:15.311,2,40370,0.794,0
16:43:15.311,1,51905,0.593,0
16:43:15.311,1,51906,0.364,0
16:43:15.312,2,40371,0.790,0
16:43:15.312,1,51907,0.318,0
16:43:15.312,2,40373,0.629,1
16:43:15.312,2,40374,0.472,0
16:43:15.312,1,51908,0.395,0
16:43:15.312,2,40375,0.360,0
16:43:15.312,1,51909,0.214,0
16:43:15.312,2,40376,0.549,0
16:43:15.313,1,51910,0.362,0
16:43:15.313,2,40377,0.095,0
16:43:15.313,1,51911,0.423,0
16:43:15.313,2,40378,0.098,0
16:43:15.313,1,51912,0.404,0
16:43:15.313,2,40379,0.190,0
16:43:15.314,1,51913,0.298,0
16:43:15.314,2,40380,0.345,0
16:43:15.314,2,40381,0.096,0
16:43:15.314,2,40382,0.180,0
16:43:15.314,2,40383,0.336,0
16:43:15.314,1,51914,0.833,0
16:43:15.315,2,40384,0.615,0
16:43:15.315,1,51915,0.665,0
16:43:15.315,2,40386,0.479,1
16:43:15.315,1,51916,0.858,0
16:43:15.315,1,51917,0.688,0
16:43:15.315,1,51918,0.084,0
16:43:15.315,2,40387,0.809,0
16:43:15.315,2,40388,0.331,0
16:43:15.316,2,40389,0.315,0
16:43:15.316,1,51919,0.096,0
16:43:15.316,2,40390,0.274,0
16:43:15.316,2,40391,0.089,0
16:43:15.316,2,40392,0.163,0
16:43:15.316,2,40393,0.085,0
16:43:15.316,1,51920,0.313,0
16:43:15.316,1,51921,0.194,0
16:43:15.317,2,40394,0.703,0
16:43:15.317,1,51922,0.333,0
16:43:15.317,2,40397,0.898,2
16:43:15.318,1,51923,0.572,0
16:43:15.318,1,51924,0.444,0
16:43:15.318,2,40399,1.070,1
16:43:15.318,2,40402,0.442,2
16:43:15.318,1,51925,0.453,0
16:43:15.318,2,40403,0.425,0
16:43:15.318,1,51926,0.398,0
16:43:15.318,2,40404,0.420,0
16:43:15.318,1,51927,0.394,0
16:43:15.318,2,40406,0.291,1
16:43:15.318,1,51928,0.503,0
16:43:15.319,1,51930,0.342,1
16:43:15.319,2,40407,0.489,0
16:43:15.319,2,40408,0.497,0
16:43:15.319,1,51932,0.425,1
16:43:15.319,2,40410,0.217,1
16:43:15.319,2,40411,0.299,0
16:43:15.319,2,40412,0.362,0
16:43:15.319,1,51934,0.506,1
16:43:15.319,2,40413,0.282,0
16:43:15.320,1,51936,0.468,1
16:43:15.320,2,40414,0.217,0
16:43:15.320,1,51938,0.303,1
16:43:15.320,2,40415,0.352,0
16:43:15.320,1,51939,0.555,0
16:43:15.320,2,40417,0.337,1
16:43:15.320,1,51942,0.397,2
16:43:15.320,2,40418,0.498,0
16:43:15.320,1,51943,0.535,0
16:43:15.321,2,40419,0.426,0
16:43:15.321,2,40420,0.408,0
16:43:15.321,1,51944,0.335,0
16:43:15.321,1,51945,0.300,0
16:43:15.321,2,40421,0.148,0
16:43:15.321,1,51946,0.265,0
16:43:15.321,2,40422,0.055,0
16:43:15.321,1,51947,0.291,0
16:43:15.321,1,51949,0.197,1
16:43:15.321,1,51950,0.199,0
16:43:15.321,2,40423,0.258,0
16:43:15.322,2,40424,0.262,0
16:43:15.322,1,51951,0.354,0
16:43:15.322,2,40425,0.111,0
16:43:15.322,1,51952,0.462,0
16:43:15.322,2,40426,0.101,0
16:43:15.322,1,51953,0.104,0
16:43:15.322,1,51954,0.105,0
16:43:15.322,2,40429,0.270,2
16:43:15.322,2,40430,0.264,0
16:43:15.322,1,51955,0.295,0
16:43:15.323,1,51956,0.243,0
16:43:15.323,1,51957,0.152,0
16:43:15.323,2,40431,0.213,0
16:43:15.323,1,51958,0.338,0
16:43:15.323,2,40432,0.059,0
16:43:15.323,1,51959,0.200,0
16:43:15.323,2,40433,0.204,0
16:43:15.323,1,51960,0.263,0
16:43:15.324,1,51961,0.120,0
16:43:15.324,2,40434,0.486,0
16:43:15.324,2,40435,0.391,0
16:43:15.324,2,40436,0.210,0
16:43:15.324,1,51962,0.180,0
16:43:15.324,2,40437,0.358,0
16:43:15.324,1,51963,0.390,0
16:43:15.324,2,40440,0.490,2
16:43:15.324,1,51964,0.249,0
16:43:15.325,2,40441,0.601,0
16:43:15.325,1,51965,0.413,0
16:43:15.325,2,40442,0.311,0
16:43:15.325,2,40443,0.115,0
16:43:15.325,1,51966,0.389,0
16:43:15.325,1,51967,0.103,0
16:43:15.325,2,40444,0.388,0
16:43:15.325,2,40445,0.332,0
16:43:15.325,2,40446,0.266,0
16:43:15.326,1,51968,0.336,0
16:43:15.326,1,51969,0.348,0
16:43:15.326,1,51970,0.414,0
16:43:15.326,2,40447,0.572,0
16:43:15.326,1,51971,0.251,0
16:43:15.326,2,40449,0.602,1
16:43:15.326,1,51972,0.206,0
16:43:15.326,2,40450,0.720,0
16:43:15.327,1,51973,0.248,0
16:43:15.327,2,40451,0.379,0
16:43:15.327,2,40452,0.435,0
16:43:15.327,2,40454,0.170,1
16:43:15.327,1,51974,0.167,0
16:43:15.327,2,40455,0.365,0
16:43:15.327,2,40456,0.394,0
16:43:15.327,1,51975,0.314,0
16:43:15.327,1,51976,0.352,0
16:43:15.328,2,40457,0.373,0
16:43:15.328,1,51977,0.289,0
16:43:15.328,2,40458,0.550,0
16:43:15.328,1,51978,0.406,0
16:43:15.328,2,40459,0.765,0
16:43:15.329,1,51979,0.914,0
16:43:15.329,1,51983,0.269,3
16:43:15.329,1,51984,0.411,0
16:43:15.329,2,40460,1.341,0
16:43:15.329,1,51985,0.259,0
16:43:15.329,1,51986,0.118,0
16:43:15.329,2,40465,0.496,4
16:43:15.329,2,40467,0.317,1
16:43:15.330,1,51987,0.191,0
16:43:15.330,2,40468,0.430,0
16:43:15.330,1,51988,0.333,0
16:43:15.330,1,51989,0.226,0
16:43:15.330,1,51990,0.146,0
16:43:15.330,2,40469,0.758,0
16:43:15.330,1,51991,0.365,0
16:43:15.331,2,40472,0.637,2
16:43:15.331,1,51992,0.320,0
16:43:15.331,1,51993,0.258,0
16:43:15.331,1,51994,0.250,0
16:43:15.331,2,40473,0.914,0
16:43:15.331,2,40474,0.965,0
16:43:15.331,1,51995,0.472,0
16:43:15.332,1,51996,0.282,0
16:43:15.332,1,51997,0.134,0
16:43:15.332,1,51998,0.122,0
16:43:15.332,1,51999,0.121,0
16:43:15.332,1,52000,0.125,0
16:43:15.332,1,52001,0.062,0
16:43:15.334,0,37042,0.161,0
16:43:15.334,0,37045,0.188,2
16:43:15.334,0,37046,0.107,0
16:43:15.334,0,37047,0.167,0
16:43:15.334,0,37048,0.094,0
16:43:15.334,0,37049,0.047,0
16:43:15.334,0,37050,0.027,0
16:43:15.334,0,37051,0.024,0
16:43:15.334,0,37052,0.024,0
16:43:15.334,0,37053,0.023,0
16:43:15.335,0,37054,0.023,0
16:43:15.335,0,37055,0.024,0
16:43:15.335,0,37056,0.023,0
16:43:15.335,0,37057,0.022,0
16:43:15.335,0,37058,0.024,0
16:43:15.335,0,37059,0.023,0
16:43:15.335,0,37060,0.023,0
16:43:15.335,0,37061,0.026,0
16:43:15.336,0,37062,0.026,0
16:43:15.336,0,37063,0.035,0
16:43:15.336,0,37064,0.025,0
16:43:15.336,0,37065,0.027,0
16:43:15.336,0,37066,0.025,0
16:43:15.336,0,37067,0.023,0
16:43:15.336,0,37068,0.029,0
16:43:15.336,0,37069,0.023,0
16:43:15.337,0,37070,0.023,0
16:43:15.337,0,37071,0.024,0
16:43:15.337,0,37072,0.023,0
16:43:15.337,0,37073,0.025,0
16:43:15.337,0,37074,0.026,0
16:43:15.337,0,37075,0.025,0
16:43:15.337,0,37076,0.028,0
16:43:15.338,0,37077,0.051,0
16:43:15.338,0,37078,0.040,0
16:43:15.338,0,37079,0.036,0
16:43:15.338,0,37080,0.036,0
16:43:15.338,0,37081,0.039,0
16:43:15.339,1,52002,0.379,0
16:43:15.339,0,37082,0.378,0
16:43:15.339,1,52003,0.433,0
16:43:15.339,0,37083,0.416,0
16:43:15.339,1,52004,0.296,0
16:43:15.339,1,52005,0.215,0
16:43:15.339,1,52006,0.157,0
16:43:15.339,1,52007,0.253,0
16:43:15.340,1,52008,0.200,0
16:43:15.348,0,37084,0.184,0
16:43:15.349,0,37085,0.239,0
16:43:15.349,0,37086,0.140,0
16:43:15.349,0,37087,0.158,0
16:43:15.349,0,37088,0.159,0
16:43:15.349,0,37089,0.266,0
16:43:15.349,0,37090,0.338,0
16:43:15.349,0,37091,0.220,0
16:43:15.349,0,37092,0.281,0
16:43:15.351,0,37093,0.108,0
16:43:15.352,0,37094,0.085,0
16:43:15.352,0,37095,0.080,0
16:43:15.352,0,37096,0.074,0
16:43:15.352,0,37097,0.077,0
16:43:15.352,0,37098,0.068,0
16:43:15.352,0,37099,0.078,0
16:43:15.352,0,37100,0.078,0
16:43:15.353,0,37101,0.072,0
16:43:15.353,0,37102,0.068,0
16:43:15.353,0,37103,0.066,0
16:43:15.353,0,37104,0.070,0
16:43:15.353,0,37105,0.066,0
16:43:15.353,0,37106,0.069,0
16:43:15.354,0,37107,0.084,0
16:43:15.354,0,37108,0.112,0
16:43:15.354,0,37109,0.114,0
16:43:15.354,0,37110,0.224,0
16:43:15.354,0,37111,0.251,0
16:43:15.354,0,37112,0.205,0
16:43:15.355,0,37113,0.210,0
16:43:15.355,0,37115,0.193,1
16:43:15.355,0,37116,0.181,0
16:43:15.355,0,37117,0.180,0
16:43:15.355,0,37118,0.072,0
16:43:15.355,0,37119,0.087,0
16:43:15.355,0,37120,0.071,0
16:43:15.355,0,37121,0.088,0
16:43:15.356,0,37122,0.079,0
16:43:15.356,0,37123,0.070,0
16:43:15.356,0,37124,0.087,0
16:43:15.356,0,37125,0.081,0
16:43:15.356,0,37126,0.072,0
16:43:15.356,0,37127,0.074,0
16:43:15.356,0,37128,0.061,0
16:43:15.356,0,37129,0.070,0
16:43:15.357,0,37130,0.075,0
16:43:15.357,0,37131,0.080,0
16:43:15.357,0,37132,0.075,0
16:43:15.357,0,37133,0.084,0
16:43:15.357,0,37134,0.073,0
16:43:15.357,0,37135,0.091,0
16:43:15.357,0,37136,0.070,0
16:43:15.357,0,37137,0.084,0
16:43:15.358,0,37138,0.073,0
16:43:15.358,0,37139,0.087,0
16:43:15.358,0,37140,0.091,0
16:43:15.358,0,37141,0.084,0
16:43:15.358,0,37142,0.110,0
16:43:15.358,0,37143,0.081,0
16:43:15.358,0,37144,0.085,0
16:43:15.358,0,37145,0.077,0
16:43:15.359,0,37146,0.098,0
16:43:15.359,0,37147,0.076,0
16:43:15.359,0,37148,0.093,0
16:43:15.359,0,37149,0.107,0
16:43:15.359,0,37150,0.125,0
16:43:15.359,0,37151,0.226,0
16:43:15.360,0,37152,0.203,0
16:43:15.360,0,37153,0.172,0
16:43:15.360,0,37154,0.156,0
16:43:15.360,0,37155,0.146,0
16:43:15.360,0,37156,0.097,0
16:43:15.360,0,37157,0.070,0
16:43:15.360,0,37158,0.080,0
16:43:15.360,0,37159,0.068,0
16:43:15.360,0,37160,0.068,0
16:43:15.361,0,37161,0.072,0
16:43:15.361,0,37162,0.067,0
16:43:15.361,0,37163,0.067,0
16:43:15.361,0,37164,0.067,0
16:43:15.361,0,37165,0.069,0
16:43:15.361,0,37166,0.071,0
16:43:15.361,0,37167,0.065,0
16:43:15.361,0,37168,0.065,0
16:43:15.362,0,37169,0.063,0
16:43:15.362,0,37170,0.064,0
16:43:15.362,0,37171,0.063,0
16:43:15.362,0,37172,0.072,0
16:43:15.362,0,37173,0.056,0
16:43:15.362,0,37174,0.086,0
16:43:15.362,0,37175,0.080,0
16:43:15.362,0,37176,0.070,0
16:43:15.363,0,37177,0.066,0
16:43:15.363,0,37178,0.064,0
16:43:15.363,0,37179,0.066,0
16:43:15.363,0,37180,0.072,0
16:43:15.363,0,37181,0.069,0
16:43:15.363,0,37182,0.066,0
16:43:15.363,0,37183,0.064,0
16:43:15.364,0,37184,0.093,0
16:43:15.364,0,37185,0.091,0
16:43:15.364,0,37186,0.083,0
16:43:15.365,0,37187,0.123,0
16:43:15.366,0,37188,0.064,0
16:43:15.366,0,37189,0.077,0
16:43:15.366,0,37190,0.074,0
16:43:15.366,0,37191,0.076,0
16:43:15.366,0,37192,0.094,0
16:43:15.366,0,37193,0.074,0
16:43:15.366,0,37194,0.076,0
16:43:15.366,0,37195,0.076,0
16:43:15.367,0,37196,0.073,0
16:43:15.367,0,37197,0.073,0
16:43:15.367,0,37198,0.075,0
16:43:15.367,0,37199,0.075,0
16:43:15.367,0,37200,0.035,0
16:43:15.367,0,37201,0.071,0
16:43:15.367,0,37202,0.068,0
16:43:15.367,0,37203,0.069,0
16:43:15.368,0,37204,0.095,0
16:43:15.368,0,37205,0.072,0
16:43:15.368,0,37206,0.151,0
16:43:15.368,0,37207,0.178,0
16:43:15.368,0,37208,0.243,0
16:43:15.368,0,37209,0.199,0
16:43:15.369,0,37210,0.131,0
16:43:15.369,0,37211,0.246,0
16:43:15.369,0,37212,0.248,0
16:43:15.369,0,37213,0.260,0
16:43:15.369,0,37214,0.385,0
16:43:15.370,1,52009,0.415,0
16:43:15.370,1,52010,0.517,0
16:43:15.370,2,40475,0.287,0
16:43:15.370,1,52011,0.443,0
16:43:15.370,0,37215,0.987,0
16:43:15.371,0,37216,0.955,0
16:43:15.371,0,37217,1.032,0
16:43:15.371,2,40476,0.775,0
16:43:15.371,0,37220,0.353,2
16:43:15.371,1,52012,0.754,0
16:43:15.371,0,37221,0.451,0
16:43:15.372,1,52014,0.741,1
16:43:15.372,2,40477,1.244,0
16:43:15.372,0,37222,0.343,0
16:43:15.372,1,52015,0.880,0
16:43:15.372,0,37223,0.099,0
16:43:15.372,2,40478,1.595,0
16:43:15.372,2,40479,0.743,0
16:43:15.372,2,40480,0.114,0
16:43:15.372,0,37224,0.197,0
16:43:15.372,0,37226,0.186,1
16:43:15.372,0,37227,0.257,0
16:43:15.373,0,37228,0.081,0
16:43:15.373,0,37229,0.154,0
16:43:15.373,0,37230,0.082,0
16:43:15.373,0,37231,0.076,0
16:43:15.373,0,37232,0.078,0
16:43:15.373,0,37233,0.068,0
16:43:15.373,0,37234,0.070,0
16:43:15.374,0,37235,0.068,0
16:43:15.374,0,37236,0.064,0
16:43:15.374,0,37237,0.063,0
16:43:15.374,0,37238,0.063,0
16:43:15.374,0,37239,0.065,0
16:43:15.374,0,37240,0.066,0
16:43:15.374,0,37241,0.064,0
16:43:15.374,0,37242,0.063,0
16:43:15.375,0,37243,0.064,0
16:43:15.375,0,37244,0.071,0
16:43:15.402,2,40481,0.479,0
16:43:15.403,2,40483,0.575,1
16:43:15.403,2,40484,0.238,0
16:43:15.405,0,37245,0.446,0
16:43:15.406,0,37246,0.971,0
16:43:15.406,0,37247,1.157,0
16:43:15.407,0,37250,0.807,2
16:43:15.407,0,37251,1.168,0
16:43:15.408,0,37252,1.088,0
16:43:15.408,0,37254,0.578,1
16:43:15.408,0,37255,0.826,0
16:43:15.409,0,37257,0.521,1
16:43:15.409,0,37258,0.762,0
16:43:15.409,0,37264,0.378,5
16:43:15.410,0,37265,0.435,0
16:43:15.410,1,52016,0.510,0
16:43:15.411,1,52017,0.974,0
16:43:15.411,1,52018,0.958,0
16:43:15.411,1,52019,0.613,0
16:43:15.411,1,52020,0.485,0
16:43:15.412,1,52021,0.085,0
16:43:15.444,2,40485,0.483,0
16:43:15.444,2,40487,0.578,1
16:43:15.444,2,40488,0.618,0
16:43:15.447,0,37266,0.384,0
16:43:15.448,0,37267,0.643,0
16:43:15.448,0,37268,0.584,0
16:43:15.448,0,37269,0.920,0
16:43:15.449,0,37271,0.632,1
16:43:15.449,0,37273,0.706,1
16:43:15.450,0,37277,0.619,3
16:43:15.450,0,37279,0.604,1
16:43:15.450,0,37280,0.792,0
16:43:15.451,0,37281,0.942,0
16:43:15.451,0,37282,0.519,0
16:43:15.452,1,52022,0.426,0
16:43:15.452,0,37283,0.543,0
16:43:15.453,0,37284,0.737,0
16:43:15.453,0,37285,0.694,0
16:43:15.453,0,37286,0.917,0
16:43:15.453,1,52023,0.952,0
16:43:15.454,1,52024,0.410,0
16:43:15.454,1,52025,0.130,0
16:43:15.454,1,52026,0.189,0
16:43:15.454,1,52027,0.210,0
16:43:15.487,2,40489,0.832,0
16:43:15.487,2,40490,1.080,0
16:43:15.488,2,40491,1.311,0
16:43:15.488,2,40492,0.685,0
16:43:15.488,2,40493,0.399,0
16:43:15.490,0,37287,0.620,0
16:43:15.490,0,37289,0.853,1
16:43:15.491,0,37290,1.615,0
16:43:15.492,1,52028,0.439,0
16:43:15.492,1,52029,0.740,0
16:43:15.493,1,52030,0.543,0
16:43:15.493,0,37291,2.990,0
16:43:15.494,1,52031,0.801,0
16:43:15.494,0,37295,1.156,3
16:43:15.494,1,52032,1.042,0
16:43:15.494,0,37296,1.157,0
16:43:15.494,0,37297,1.013,0
16:43:15.495,0,37299,0.468,1
16:43:15.495,0,37300,0.774,0
16:43:15.495,0,37302,0.527,1
16:43:15.496,0,37303,0.669,0
16:43:15.523,1,52033,1.209,0
16:43:15.524,0,37304,1.493,0
16:43:15.524,1,52034,2.061,0
16:43:15.525,0,37305,2.120,0
16:43:15.525,1,52035,2.738,0
16:43:15.525,0,37306,2.119,0
16:43:15.526,0,37307,1.997,0
16:43:15.526,1,52036,2.016,0
16:43:15.527,1,52037,2.089,0
16:43:15.527,0,37308,2.045,0
16:43:15.528,0,37311,1.174,2
16:43:15.528,0,37312,1.304,0
16:43:15.529,0,37313,1.194,0
16:43:15.529,0,37314,1.265,0
16:43:15.530,0,37315,1.481,0
16:43:15.530,0,37316,1.580,0
16:43:15.531,2,40494,1.448,0
16:43:15.531,0,37317,1.909,0
16:43:15.532,0,37318,1.822,0
16:43:15.532,2,40495,0.342,0
16:43:15.533,0,37319,2.423,0
16:43:15.534,0,37320,1.913,0
16:43:15.534,2,40496,0.873,0
16:43:15.534,0,37321,1.278,0
16:43:15.534,2,40497,1.168,0
16:43:15.564,1,52038,0.795,0
16:43:15.565,1,52039,1.569,0
16:43:15.566,1,52040,1.522,0
16:43:15.567,0,37322,0.967,0
16:43:15.567,1,52041,1.628,0
16:43:15.568,0,37323,1.601,0
16:43:15.569,1,52042,0.860,0
16:43:15.570,0,37324,0.632,0
16:43:15.570,0,37325,1.284,0
16:43:15.571,0,37327,0.813,1
16:43:15.571,0,37328,1.251,0
16:43:15.572,0,37329,1.342,0
16:43:15.572,2,40498,0.838,0
16:43:15.573,0,37330,1.289,0
16:43:15.573,2,40499,0.869,0
16:43:15.574,0,37331,1.343,0
16:43:15.575,0,37332,0.396,0
16:43:15.575,0,37333,0.725,0
16:43:15.576,2,40500,2.115,0
16:43:15.576,2,40501,2.163,0
16:43:15.577,0,37334,0.873,0
16:43:15.577,2,40502,1.979,0
16:43:15.577,0,37335,1.292,0
16:43:15.577,0,37336,1.556,0
16:43:15.578,0,37337,0.862,0
16:43:15.603,2,40503,0.661,0
16:43:15.603,2,40505,0.736,1
16:43:15.603,2,40506,0.771,0
16:43:15.608,0,37338,0.738,0
16:43:15.609,1,52043,0.584,0
16:43:15.610,0,37339,2.155,0
16:43:15.611,1,52044,2.021,0
16:43:15.611,1,52046,1.142,1
16:43:15.612,0,37340,3.836,0
16:43:15.613,0,37341,2.641,0
16:43:15.613,1,52047,2.294,0
16:43:15.613,0,37342,1.941,0
16:43:15.614,0,37343,1.308,0
16:43:15.614,0,37344,0.369,0
16:43:15.614,0,37345,0.660,0
16:43:15.615,0,37347,0.622,1
16:43:15.615,0,37349,0.611,1
16:43:15.616,0,37350,0.719,0
16:43:15.616,0,37352,0.684,1
16:43:15.616,0,37353,0.927,0
16:43:15.640,0,37354,0.801,0
16:43:15.641,0,37355,1.209,0
16:43:15.641,0,37357,0.877,1
16:43:15.642,0,37358,1.255,0
16:43:15.642,0,37359,1.184,0
16:43:15.643,0,37360,1.248,0
16:43:15.643,0,37361,1.392,0
16:43:15.645,0,37363,1.915,1
16:43:15.646,0,37366,2.195,2
16:43:15.646,2,40507,2.367,0
16:43:15.648,0,37367,3.493,0
16:43:15.648,2,40508,2.639,0
16:43:15.648,0,37368,4.011,0
16:43:15.649,2,40509,1.490,0
16:43:15.649,0,37369,1.723,0
16:43:15.649,2,40510,1.917,0
16:43:15.650,1,52048,0.398,0
16:43:15.650,1,52049,0.487,0
16:43:15.651,1,52050,0.830,0
16:43:15.652,1,52051,0.826,0
16:43:15.652,1,52052,0.533,0
16:43:15.683,1,52053,0.785,0
16:43:15.685,1,52054,2.540,0
16:43:15.686,1,52056,1.395,1
16:43:15.686,0,37370,2.731,0
16:43:15.687,1,52057,2.500,0
16:43:15.687,0,37372,2.047,1
16:43:15.687,1,52058,0.921,0
16:43:15.688,0,37374,1.701,1
16:43:15.688,0,37378,0.521,3
16:43:15.689,0,37379,1.033,0
16:43:15.689,2,40511,0.368,0
16:43:15.689,0,37380,0.755,0
16:43:15.690,2,40512,0.275,0
16:43:15.690,2,40513,0.530,0
16:43:15.690,0,37381,0.934,0
16:43:15.690,0,37382,0.574,0
16:43:15.691,2,40514,0.263,0
16:43:15.691,0,37383,0.686,0
16:43:15.691,0,37384,0.363,0
