time_ns,gst_buffer_pts_ns,stage
31136957540712,9779046645,post_depay
31136963305230,9779369912,post_decode
31136991738468,9808487783,post_depay
31136999860312,9813547922,post_decode
31137036750851,9858508668,post_depay
31137042629493,9858598383,post_decode
31137074185432,9895950584,post_depay
31137041386726,9896035667,post_decode
31137077426786,9939534200,post_depay
31137085072922,9939680183,post_decode
31137107427159,9969472567,post_depay
31137113215241,9969646009,post_decode
31137153852301,10015499311,post_depay
31137162774318,10016099833,post_decode
31137196581049,10058491293,post_depay
31137203169945,10058856631,post_decode
31137236430051,10098538625,post_depay
31137243323570,10098692894,post_decode
31137272932443,10135058476,post_depay
31137281323074,10135209169,post_decode
31137315444687,10177066231,post_depay
31137330873130,10177261009,post_decode
31137356764651,10214802116,post_depay
31137363935019,10218549536,post_decode
31137402640902,10259155179,post_depay
31137409773271,10264431892,post_decode
31137429164832,10290830096,post_depay
31137436683061,10290977584,post_decode
31137473760541,10334980669,post_depay
31137481962697,10335575356,post_decode
31137513944759,10375448817,post_depay
31137528247465,10375679957,post_decode
31137555670831,10417046312,post_depay
31137569238572,10417324805,post_decode
31137589629216,10449186668,post_depay
31137596895145,10451561954,post_decode
31137634181445,10495917252,post_depay
31137644207772,10496080019,post_decode
31137803578025,10626719482,post_depay
31137832331196,10665319039,post_decode
31137834801765,10696695101,post_depay
31137840509114,10696768623,post_decode
31137842690389,10704571734,post_depay
31137848403797,10704642311,post_decode
31137872557015,10734313186,post_depay
31137879791066,10734454953,post_decode
31137917396189,10779174870,post_depay
31137923983302,10779320634,post_decode
31137962584518,10824322365,post_depay
31137969321931,10824490121,post_decode
31137990676282,10852559817,post_depay
31137998490294,10852627366,post_decode
31138034970214,10893207446,post_depay
31138043729870,10896751897,post_decode
31138073640339,10935132536,post_depay
31138080851715,10935441338,post_decode
31138118568387,10980175740,post_depay
31138125783962,10980333066,post_decode
31138149433548,11011057980,post_depay
31138156636733,11011205427,post_decode
31138202652462,11064298262,post_depay
31138209634318,11064425161,post_decode
31138234609236,11094978386,post_depay
31138241022068,11096385258,post_decode
31138275850061,11137692630,post_depay
31138283386449,11137832047,post_decode
31138308475741,11169763150,post_depay
31138315516148,11170465296,post_decode
31138352879219,11213920652,post_depay
31138360435680,11214871124,post_decode
31138394293581,11256062799,post_depay
31138402156441,11256235511,post_decode
31138442368351,11303901618,post_depay
31138449917775,11304062918,post_decode
31138468022252,11328915435,post_depay
31138476817855,11330011018,post_decode
31138515078559,11376712291,post_depay
31138523464774,11376877408,post_decode
31138572400544,11434020454,post_depay
31138580071244,11434155279,post_decode
31138599720291,11458973666,post_depay
31138607177979,11461504235,post_decode
31138631301201,11492910006,post_depay
31138637916970,11493060210,post_decode
31138672917033,11534533162,post_depay
31138680216223,11534682365,post_decode
31138727782909,11587458580,post_depay
31138740989490,11589581053,post_decode
31138770264105,11631889603,post_depay
31138776651487,11632052668,post_decode
31138790499791,11651947409,post_depay
31138797693331,11652085809,post_decode
31138835192360,11696843825,post_depay
31138844439176,11696975803,post_decode
31138874728443,11736436927,post_depay
31138881041245,11736531521,post_decode
31138918377686,11779953234,post_depay
31138926117958,11780122051,post_decode
31138950165828,11811815038,post_depay
31138958616225,11811954402,post_decode
31138994497566,11856093063,post_depay
31139002515401,11856263388,post_decode
31139041928698,11903585030,post_depay
31139049395774,11903726085,post_decode
31139077401867,11939041322,post_depay
31139084376975,11939192545,post_decode
31139110164813,11971828371,post_depay
31139117161838,11971963012,post_decode
31139157631172,12019311012,post_depay
31139164324981,12019432491,post_decode
31139194970787,12056612904,post_depay
31139203046439,12056747705,post_decode
31139237553100,12099272216,post_depay
31139245290882,12099429207,post_decode
31139270780552,12132541192,post_depay
31139277735635,12132681746,post_decode
31139316354170,12178099046,post_depay
31139325092395,12178256258,post_decode
31139357414801,12218426288,post_depay
31139367308601,12219295432,post_decode
31139400460670,12259505064,post_depay
31139408441379,12262345142,post_decode
31139430770419,12292422817,post_depay
31139439089491,12292505890,post_decode
31139473071276,12334850422,post_depay
31139480490718,12334978036,post_decode
31139517084903,12378669144,post_depay
31139524791152,12378807110,post_decode
31139559416221,12420860603,post_depay
31139566171856,12421011420,post_decode
31139589038905,12450495717,post_depay
31139599087223,12450697783,post_decode
31139636950898,12493929877,post_depay
31139644712021,12498674372,post_decode
31139800580855,12625870507,post_depay
31139832519781,12662537564,post_decode
31139840237654,12702155073,post_depay
31139849198835,12702335057,post_decode
31139853147360,12715234338,post_depay
31139860269836,12715302764,post_decode
31139871568688,12733562222,post_depay
31139879032104,12733700926,post_decode
31139916757429,12778707445,post_depay
31139923043705,12778865785,post_decode
31139961787276,12823683809,post_depay
31139969353965,12823836320,post_decode
31139990612849,12852394490,post_depay
31139998047974,12852541315,post_decode
31140036951319,12895696424,post_depay
31140045400196,12899008104,post_decode
31140075360497,12937217953,post_depay
31140082294791,12937375408,post_decode
31140117013385,12978939356,post_depay
31140123830482,12979066226,post_decode
31140159005728,13019409657,post_depay
31140166753673,13021061466,post_decode
31140193071143,13055060190,post_depay
31140201214575,13055139680,post_decode
31140236425357,13098588548,post_depay
31140242908985,13098710351,post_decode
31140274560828,13136422865,post_depay
31140281997666,13136839566,post_decode
31140317150936,13178360915,post_depay
31140325054913,13179417939,post_decode
31140349518469,13211580208,post_depay
31140356989524,13211739757,post_decode
31140396291974,13255039182,post_depay
31140403519113,13258580406,post_decode
31140434102994,13296263513,post_depay
31140441900710,13296395311,post_decode
31140476853365,13337968036,post_depay
31140484337819,13338714181,post_decode
31140511983482,13371059805,post_depay
31140519571887,13373802730,post_decode
31140555419759,13417013874,post_depay
31140562376845,13417156674,post_decode
31140600257305,13458610905,post_depay
31140613995417,13462037892,post_decode
31140638923486,13500404585,post_depay
31140649060588,13500690424,post_decode
31140672719109,13531007104,post_depay
31140679790943,13534542114,post_decode
31140754028600,13615767997,post_depay
31140761821489,13615903416,post_decode
31140799136691,13657691734,post_depay
31140809350205,13661012667,post_decode
31140832287533,13693776388,post_depay
31140839066586,13693957873,post_decode
31140876857403,13735731226,post_depay
31140884964337,13738709890,post_decode
31140915662160,13777493854,post_depay
31140920468696,13777575835,post_decode
31140953189531,13819814585,post_depay
31140960608003,13819960172,post_decode
31140987590426,13854113122,post_depay
31140995292555,13854268704,post_decode
31141028883701,13895535128,post_depay
31141036194253,13895684757,post_decode
31141072837289,13939484790,post_depay
31141078922295,13939628806,post_decode
31141111880613,13978172369,post_depay
31141119382144,13978649480,post_decode
31141145756267,14012386189,post_depay
31141153322733,14012534768,post_decode
31141197812774,14059453121,post_depay
31141204921720,14059580400,post_decode
31141236003784,14097642740,post_depay
31141244104415,14097778937,post_decode
31141278502550,14140116223,post_depay
31141285404921,14140276387,post_decode
31141310551269,14172131542,post_depay
31141318490913,14172281723,post_decode
31141357698316,14219066051,post_depay
31141369016098,14219271876,post_decode
31141402299961,14264022814,post_depay
31141410384382,14264209033,post_decode
31141448883932,14301510110,post_depay
31141458178485,14310751176,post_decode
31141471383546,14331850976,post_depay
31141478861590,14333324676,post_decode
31141518853933,14380681093,post_depay
31141526633377,14380829517,post_decode
31141559895296,14421706935,post_depay
31141567680854,14421866460,post_decode
31141600963674,14462687301,post_depay
31141608510259,14462829555,post_decode
31141654668709,14516171172,post_depay
31141661979803,14516334484,post_decode
31141744929583,14586433396,post_depay
31141775883464,14606733912,post_decode
31141778410599,14640247649,post_depay
31141784505242,14640325020,post_decode
31141786702992,14648545563,post_depay
31141793067621,14648611991,post_decode
31141806359956,14668006681,post_depay
31141813852305,14668205801,post_decode
31141837677246,14699368109,post_depay
31141845372852,14699523914,post_decode
31141878166404,14737187407,post_depay
31141924155668,14740056685,post_decode
31141953785192,14775048076,post_depay
31141961002693,14775217742,post_decode
31141995539276,14816834364,post_depay
31142002162126,14817013431,post_decode
31142036101452,14857416900,post_depay
31142043114424,14857561740,post_decode
31142082262783,14899727136,post_depay
31142089377143,14903706330,post_decode
31142194857292,15056191942,post_depay
31142201007686,15056306671,post_decode
31142203824356,15065389571,post_depay
31142213230320,15065452389,post_decode
31142215788233,15077353502,post_depay
31142223305607,15077420673,post_decode
31142228418156,15089864761,post_depay
31142236068303,15089998263,post_decode
31142240639685,15102085964,post_depay
31142248156880,15102233371,post_decode
31142277457278,15138918092,post_depay
31142285117851,15139060226,post_decode
31142317553976,15179097998,post_depay
31142325700984,15179182552,post_decode
31142359174924,15220649956,post_depay
31142366356442,15220787215,post_decode
31142391438304,15252904643,post_depay
31142399125459,15253048960,post_decode
31142631432681,15492744856,post_depay
31142638687596,15492900331,post_decode
31142644021180,15505564135,post_depay
31142652198779,15505634270,post_decode
31142655055117,15516529025,post_depay
31142664242329,15516660039,post_decode
31142667936381,15529341381,post_depay
31142680798947,15529518450,post_decode
31142684693834,15546185662,post_depay
31142697011519,15546284002,post_decode
31142700322729,15561843428,post_depay
31142708798666,15561923024,post_decode
31142787649121,15647198901,post_depay
31142794671814,15649274779,post_decode
31142816296516,15675872867,post_depay
31142822508344,15677908334,post_decode
31142824894987,15686461301,post_depay
31142833795036,15686533279,post_decode
31142838879209,15700396667,post_depay
31142846619965,15700483003,post_decode
31142852342771,15713825094,post_depay
31142858939024,15713956364,post_decode
31142872152098,15730830503,post_depay
31142882779616,15733734686,post_decode
31142921778674,15783218809,post_depay
31142929268638,15783386069,post_decode
31142974517224,15835460046,post_depay
31142981729563,15836147536,post_decode
31142999933789,15861152381,post_depay
31143006913599,15861558498,post_decode
31143035036573,15896473152,post_depay
31143042731193,15896645155,post_decode
31143076003329,15937518528,post_depay
31143083236004,15937647901,post_decode
31143124205898,15990072319,post_depay
31143132328429,15990248038,post_decode
31143158854907,16024777034,post_depay
31143166310522,16024916652,post_decode
31143189635965,16055541254,post_depay
31143199845269,16055694805,post_decode
31143235159471,16101051665,post_depay
31143243660952,16101217190,post_decode
31143327457143,16137658555,post_depay
31143334226330,16193487877,post_decode
31143337164849,16202956862,post_depay
31143346204728,16203016643,post_decode
31143349655015,16215519238,post_depay
31143361790225,16215671621,post_decode
31143401388349,16262862829,post_depay
31143407749434,16262999132,post_decode
31143436532290,16298020144,post_depay
31143445580663,16298194871,post_decode
31143496741780,16358306232,post_depay
31143504193414,16358430117,post_decode
31143515450822,16376991942,post_depay
31143524775564,16377126754,post_decode
31143564720585,16426272970,post_depay
31143572279869,16426393126,post_decode
31143600092608,16460092880,post_depay
31143607759486,16461627737,post_decode
31143632676215,16494048000,post_depay
31143642148788,16494206094,post_decode
31143875031565,16667510216,post_depay
31143907568932,16736874155,post_decode
31143910944165,16772697119,post_depay
31143920092220,16772851201,post_decode
31143922999292,16784608466,post_depay
31143928918967,16784936702,post_decode
31143933869145,16795634399,post_depay
31143940796661,16795768646,post_decode
31143961331661,16823103458,post_depay
31143967979025,16823259072,post_decode
31143998839670,16860568450,post_depay
31144005110033,16860744981,post_decode
31144040583656,16902358459,post_depay
31144048008656,16902506292,post_decode
31144189702148,17049374193,post_depay
31144196960902,17051358481,post_decode
31144202312629,17063804636,post_depay
31144212220083,17063938810,post_decode
31144215958798,17077491084,post_depay
31144227560030,17077630750,post_decode
31144230558238,17092072810,post_depay
31144240042845,17092207418,post_decode
31144242945380,17104474309,post_depay
31144255002722,17104604746,post_decode
31144275326149,17136858566,post_depay
31144283315897,17136982419,post_decode
31144473113945,17332846372,post_depay
31144481090289,17334833914,post_decode
31144485415082,17346949428,post_depay
31144494761384,17347076273,post_decode
31144498481093,17360026606,post_depay
31144506441650,17360193710,post_decode
31144511571955,17373045653,post_depay
31144519265728,17373208708,post_decode
31144523798389,17385363056,post_depay
31144531269717,17385508121,post_decode
31144536389268,17398060523,post_depay
31144543091849,17398128394,post_decode
31144700548961,17548012180,post_depay
31144713763584,17561986574,post_decode
31144719555175,17581054661,post_depay
31144732586758,17581132241,post_decode
31144735484096,17596858503,post_depay
31144743842901,17597001446,post_decode
31144746682064,17608094721,post_depay
31144754633336,17608256799,post_decode
31144756872903,17618397976,post_depay
31144763337875,17618476693,post_decode
31144873099696,17734614589,post_depay
31144879493173,17734747950,post_decode
31144889300054,17746077918,post_depay
31144897438240,17751008372,post_decode
31144900386049,17761936434,post_depay
31144907091633,17762068377,post_decode
31144910092507,17771656771,post_depay
31144917953319,17771787461,post_decode
31144920838639,17782424125,post_depay
31144928584286,17782550435,post_decode
31144959164087,17820687416,post_depay
31144966951398,17820861668,post_decode
31144999228369,17860773579,post_depay
31145008861015,17860943583,post_decode
31145037641487,17899166360,post_depay
31145045631911,17899305785,post_decode
31145075828236,17937481644,post_depay
31145082731802,17937563669,post_decode
31145216718089,18077917886,post_depay
31145223554788,18078066012,post_decode
31145226800895,18088240008,post_depay
31145234408645,18088383044,post_decode
31145237469993,18099014880,post_depay
31145243496395,18099083449,post_decode
31145246459147,18107931262,post_depay
31145253269939,18108047982,post_decode
31145280326352,18138407917,post_depay
31145288443451,18141899584,post_decode
31145321842813,18180103806,post_depay
31145328355162,18183538026,post_decode
31145450398652,18310088734,post_depay
31145458157829,18312115142,post_decode
31145462420835,18323746731,post_depay
31145470376393,18324116412,post_decode
31145473531747,18335085420,post_depay
31145483667455,18335229737,post_decode
31145486319612,18347888111,post_depay
31145495685014,18348021568,post_decode
31145516982538,18374383763,post_depay
31145523658879,18378657376,post_decode
31145601900319,18417386988,post_depay
31145609819462,18464026633,post_decode
31145612180395,18474293331,post_depay
31145621569031,18474356056,post_decode
31145635854333,18497947899,post_depay
31145642918098,18498010859,post_decode
31145818386137,18636983484,post_depay
31145846314525,18680067492,post_decode
31145848840112,18710605423,post_depay
31145854792605,18710678911,post_decode
