time_ns,gst_buffer_pts_ns,stage
1775909104585274645,23417874591,post_depay
1775909104591480556,23417955522,post_decode
1775909104628955491,23461583526,post_depay
1775909104636343366,23461653189,post_decode
1775909104672568773,23500477381,post_depay
1775909104678975307,23505255806,post_decode
1775909104703157774,23535683019,post_depay
1775909104709311791,23535789256,post_decode
1775909104746642200,23579120587,post_depay
1775909104753669404,23579260580,post_decode
1775909104786952001,23619551916,post_depay
1775909104794304327,23619625291,post_decode
1775909104827971864,23660492860,post_depay
1775909104839130135,23660654276,post_decode
1775909104862905802,23695423739,post_depay
1775909104872949576,23695544310,post_decode
1775909104907764612,23738181041,post_depay
1775909104914259346,23740444930,post_decode
1775909104947511716,23779322452,post_depay
1775909104956083883,23780161930,post_decode
1775909104993579026,23823381329,post_depay
1775909105000770442,23826247828,post_decode
1775909105024100218,23856726579,post_depay
1775909105030732194,23856796227,post_decode
1775909105065597034,23898218139,post_depay
1775909105073555782,23898289632,post_decode
1775909105107850458,23940439129,post_depay
1775909105116265978,23940525979,post_decode
1775909105149390704,23981665863,post_depay
1775909105161651272,23981930890,post_decode
1775909105215715583,24045378451,post_depay
1775909105224810564,24048286371,post_decode
1775909105228762283,24061398635,post_depay
1775909105233523628,24061456672,post_decode
1775909105266864104,24099500877,post_depay
1775909105272786670,24099566603,post_decode
1775909105307879390,24139959748,post_depay
1775909105315036540,24140594015,post_decode
1775909105359040847,24190532439,post_depay
1775909105366070411,24191767413,post_decode
1775909105386848904,24219440204,post_depay
1775909105394742946,24219532716,post_decode
1775909105442085296,24274516964,post_depay
1775909105454342848,24274704123,post_decode
1775909105481210743,24313709026,post_depay
1775909105490932186,24313843976,post_decode
1775909105509347153,24341630648,post_depay
1775909105523024354,24341792897,post_decode
1775909105545322959,24377294215,post_depay
1775909105551593186,24378044541,post_decode
1775909105587114833,24419630405,post_depay
1775909105597988322,24419790794,post_decode
1775909105639988072,24472291460,post_depay
1775909105650550110,24472551219,post_decode
1775909105667889573,24500421133,post_depay
1775909105675107741,24500508404,post_decode
1775909105706626421,24539144932,post_depay
1775909105715464701,24539286348,post_decode
1775909105748538684,24581138152,post_depay
1775909105756495441,24581221254,post_decode
1775909105792394201,24622788592,post_depay
1775909105804583028,24625081287,post_decode
1775909105824561988,24657114138,post_depay
1775909105834015780,24657227933,post_decode
1775909105874735959,24707316098,post_depay
1775909105880740967,24707418150,post_decode
1775909105909202196,24741864444,post_depay
1775909105913950457,24741917116,post_decode
